,Username,Name,No_of_followers,No_of_followees,Tweet,Location,Created_at,Like_count,Retweet_count,to0,to1,to2,to3,to4,to5
503,AdianyAdil3,dr. AdianyAdil,77,698,"RT @AdianyAdil3: @DorothyWasuli @corbuzier @jokowi SETAHU KU??.
lo tahu 
Sementara 8400an karyawan Freeport yang didzalimi GAK TAHU???

ALA…",,12/10/2021 8:08,0,1,AdianyAdil3,DorothyWasuli,corbuzier,jokowi,,
504,AdianyAdil3,dr. AdianyAdil,77,698,"@DorothyWasuli @corbuzier @jokowi SETAHU KU??.
lo tahu 
Sementara 8400an karyawan Freeport yang didzalimi GAK TAHU???

ALAMAK",,12/10/2021 8:08,0,1,DorothyWasuli,corbuzier,jokowi,,,
505,h_machda,H saiful Machda,0,13,@corbuzier H.saiful mahda,,12/10/2021 8:02,0,0,corbuzier,,,,,
506,dimik1977,Mas Agus,78,53,RT @DorothyWasuli: @AdianyAdil3 @corbuzier @jokowi Yakin itu ribuan eks karyawan PTFI beneran di PHK? Bukannya mereka yg mangkir ya? soalny…,,12/10/2021 7:32,0,1,DorothyWasuli,AdianyAdil3,corbuzier,jokowi,,
507,DorothyWasuli,Oconnor Comberton,464,51,@AdianyAdil3 @corbuzier @jokowi Yakin itu ribuan eks karyawan PTFI beneran di PHK? Bukannya mereka yg mangkir ya? soalnya setauku mereka udah dipanggil berkali-kali buat balik kerja lagi malah abai si,,12/10/2021 7:32,1,1,AdianyAdil3,corbuzier,jokowi,,,
508,kochengbasah,boku wa,53,124,@txtdarigajelas Om @corbuzier nih ada saran,,12/10/2021 6:36,0,0,txtdarigajelas,corbuzier,,,,
509,MenejerKaravan,Menejer Karavan,356,184,@conan_idn @corbuzier semoga aja punya nyali bung dedi @corbuzier ngundang HBS ??,Padang Pasir,12/10/2021 6:15,0,0,conan_idn,corbuzier,corbuzier,,,
510,MenejerKaravan,Menejer Karavan,356,184,"@jokerkurus @conan_idn @callmerahmasaja @corbuzier elah utang pribadi lu bahas itu jadi tanggung jawab pribadi, utang negara lo puji, itu jadi tanggungan seluruh rakyat indonesia termasuk elu goblog??",Padang Pasir,12/10/2021 6:13,0,0,jokerkurus,conan_idn,callmerahmasaja,corbuzier,,
511,MenejerKaravan,Menejer Karavan,356,184,"RT @conan_idn: Ini muridnya HRS. kalau mau ngomongin HRS, jangan cuman satu pihak dr dudung saja ded @corbuzier, undang dong Habib Bahar ya…",Padang Pasir,12/10/2021 6:10,0,792,conan_idn,corbuzier,,,,
512,h_machda,H saiful Machda,0,13,@corbuzier Maaf pk deddy.saya adalah sholusi ttg keadaan negara di didunia.yg hampir tiada duanya.sholusi ini yg tersurat dn terzirat.singkron ibarat (hitam dn putih)semoga saya bisa di beri peluang utk berbincang.trimkas.,,12/10/2021 5:55,0,0,corbuzier,,,,,
513,h_machda,H saiful Machda,0,13,@corbuzier Ass selamat siang.semoga pk deddy ttp sehat dlm lindungannya se klg.salam kenal dari pawang negara makassar.,,12/10/2021 5:35,0,0,corbuzier,,,,,
514,papiicorn,Riii,33,127,@tubirfess @corbuzier info bosku.,java,12/10/2021 4:40,0,0,tubirfess,corbuzier,,,,
515,Mada_Kelana71,M.A.D,252,175,"@barus_ebb @TrekkingSierra @corbuzier Haha..
Baguslah. Karena malas nulis aja.
Ribet mah nama si Botak. ????",Indonesia Negeriku,12/10/2021 4:16,0,0,barus_ebb,TrekkingSierra,corbuzier,,,
516,yorisep,Vaccinated Az Dose 1 & 2,508,497,@alfianto_ian Mungkin om ded bisa bantu @corbuzier,Indonesia,12/10/2021 3:06,0,0,alfianto_ian,corbuzier,,,,
517,qwomix,ki sanak,1264,1317,"@txtdarigajelas Om Ded @corbuzier , undang si gundul pliss",,12/10/2021 2:56,0,0,txtdarigajelas,corbuzier,,,,
518,Hendrikorachman,enrico abdul Rachman (kapal tanker),38,213,"Aku lihat org usia diatas 40 th bicara cukup lihat aturan aja krn sifat &amp; karakter tdk berubah krn sel otak sdh tdk berkembang lagi. Mis pk KASAD bilang Tuhan bkn org arab, pk eggi sujana bilang salah dimana HRS tdk pernah salah dimatanya
Cc @corbuzier @ListyoSigitP @Fahrihamzah https://t.co/9BkNhb9nVt",,12/10/2021 1:10,0,0,,,,,,
519,lautaro_mesinez,lautaro,113,120,"@eghihaw bales itu wasap dr @corbuzier ,
podkes cuancuancuan","Ambiv, INTP-A, Taurus, Kliwon",12/10/2021 0:52,0,0,eghihaw,corbuzier,,,,
520,PusatNusa,TOPAD,216,5000,"@corbuzier #Perubahan tak kunjung nyata, peringatan akan lebih keras.  

Seperti apa, yuk vilarkan, moga diampuni ??https://t.co/MBJysQD1YQ",Jakarta,12/10/2021 0:05,0,1,corbuzier,,,,,
521,Dar_Sons9021,BoerGoat,26,141,"@barus_ebb @Mada_Kelana71 @TrekkingSierra @corbuzier Iyalah, biar dia jelaskan maksut ketawanya",,12/9/2021 23:57,2,0,barus_ebb,Mada_Kelana71,TrekkingSierra,corbuzier,,
522,putragimbal51,putra gimbal,3,46,"@sandiuno @Kemenparekraf @corbuzier Mantap pak harapan masyarakat memang itu apa yg bapak pikir kan dan peran nyat di mata masyarakat,karna rakyat sudah bosan karna kebanyakan janji janji saja, tetapi peran nya masih tahap gunjingan negatif????????",,12/9/2021 17:16,0,0,sandiuno,Kemenparekraf,corbuzier,,,
523,barus_ebb,Tongat Ndai,97,423,@Mada_Kelana71 @TrekkingSierra gua tag ya @corbuzier ..ngomong jangan separuh2..langsung ke orangnya..,Indonesia,12/9/2021 17:15,1,0,Mada_Kelana71,TrekkingSierra,corbuzier,,,
524,ArioDjaja,ArSat,0,78,RT @kurawa: Harusnya @corbuzier diangkat jadi menteri oleh @jokowi karena setiap ada masalah di negeri ini dia mampu hadirkan narsum dengan…,,12/9/2021 16:12,0,237,kurawa,corbuzier,jokowi,,,
525,NichoWahyoedie,Nicho Wahyoedie,39,775,"@ScreamersGC @corbuzier yg gini ya om,???","Pati, jawa tengah Indonesia",12/9/2021 15:51,0,0,ScreamersGC,corbuzier,,,,
526,AdianyAdil3,dr. AdianyAdil,77,698,"RT @AdianyAdil3: @corbuzier Jokowi berjasa pada freeport?. Bagaimana kabar hampir 9rb karyawan yang di PHK..
Banyak lo yang bunuh diri.
Kua…",,12/9/2021 15:28,0,1,AdianyAdil3,corbuzier,,,,
527,AdianyAdil3,dr. AdianyAdil,77,698,RT @AdianyAdil3: @BagyoFx @corbuzier Ada yang fakta yang dia sampaikan??.,,12/9/2021 15:28,0,1,AdianyAdil3,BagyoFx,corbuzier,,,
528,AdianyAdil3,dr. AdianyAdil,77,698,@BagyoFx @corbuzier Ada yang fakta yang dia sampaikan??.,,12/9/2021 15:28,0,1,BagyoFx,corbuzier,,,,
529,AdianyAdil3,dr. AdianyAdil,77,698,"@corbuzier Jokowi berjasa pada freeport?. Bagaimana kabar hampir 9rb karyawan yang di PHK..
Banyak lo yang bunuh diri.
Kuasa kah @jokowi nanggung dosa dari pendzhaliman mereka???.",,12/9/2021 15:26,0,1,corbuzier,,,,,
530,AdianyAdil3,dr. AdianyAdil,77,698,"RT @AdianyAdil3: @corbuzier 100M for 212??
PADAHAL GRATISSS PLUS BONUSS PULA
andai
Jokowi mundur dengan TERHORMAT...",,12/9/2021 15:22,0,1,AdianyAdil3,corbuzier,,,,
531,AdianyAdil3,dr. AdianyAdil,77,698,"@corbuzier 100M for 212??
PADAHAL GRATISSS PLUS BONUSS PULA
andai
Jokowi mundur dengan TERHORMAT...",,12/9/2021 15:22,0,1,corbuzier,,,,,
532,AdianyAdil3,dr. AdianyAdil,77,698,"RT @AdianyAdil3: @mahtum_123 @corbuzier Pengacara imam Habib Rizieq gak ada yang dokter, atau gak ada yang konsultasi ke dokter
AKHIRNYA TE…",,12/9/2021 14:56,0,1,AdianyAdil3,mahtum_123,corbuzier,,,
533,AdianyAdil3,dr. AdianyAdil,77,698,"@mahtum_123 @corbuzier Pengacara imam Habib Rizieq gak ada yang dokter, atau gak ada yang konsultasi ke dokter
AKHIRNYA TERPERANGKAP SENDIRI, dengan eksepsi dan pledoi nya",,12/9/2021 14:56,0,1,mahtum_123,corbuzier,,,,
534,AdianyAdil3,dr. AdianyAdil,77,698,"RT @AdianyAdil3: @corbuzier Mengapa antar Muslim/Domba BERADU??
karena
Serigala/kafir sukses MENGADU",,12/9/2021 14:51,0,1,AdianyAdil3,corbuzier,,,,
535,AdianyAdil3,dr. AdianyAdil,77,698,"@corbuzier Mengapa antar Muslim/Domba BERADU??
karena
Serigala/kafir sukses MENGADU",,12/9/2021 14:51,0,1,corbuzier,,,,,
536,AdianyAdil3,dr. AdianyAdil,77,698,"RT @AdianyAdil3: @corbuzier Pak @corbuzier ...
UMMAT ISLAM ITU HANYA 1 GOL
yang 
72 sekte, itu bukan Ummat Islam, namun gerombolan CELAKA,…",,12/9/2021 14:50,0,1,AdianyAdil3,corbuzier,corbuzier,,,
537,AdianyAdil3,dr. AdianyAdil,77,698,"@corbuzier Pak @corbuzier ...
UMMAT ISLAM ITU HANYA 1 GOL
yang 
72 sekte, itu bukan Ummat Islam, namun gerombolan CELAKA, begundal2 non-Islam/tak-Selamat....

MAKA
YANG 72 SEKTE INI
STOP NGAKU-NGAKU UMMAT ISLAM...",,12/9/2021 14:50,0,1,corbuzier,corbuzier,,,,
538,AdianyAdil3,dr. AdianyAdil,77,698,"RT @AdianyAdil3: @corbuzier Menteri Agama apakah memang harus yang berajaran Agama/berajaran Islam/berajaran Tuhan??.
TIDAK TEPAT DISEBUT M…",,12/9/2021 14:48,0,1,AdianyAdil3,corbuzier,,,,
539,AdianyAdil3,dr. AdianyAdil,77,698,"@corbuzier Menteri Agama apakah memang harus yang berajaran Agama/berajaran Islam/berajaran Tuhan??.
TIDAK TEPAT DISEBUT MENTERI (AJARAN) A-GAMA/TIDAK-KACAU...

JIKA TAK ADA MENTERI AJARAN (GAMA/KACAU BALAU)...",,12/9/2021 14:48,0,1,corbuzier,,,,,
540,AdianyAdil3,dr. AdianyAdil,77,698,@corbuzier Menteri Segala Urusan??,,12/9/2021 14:04,0,0,corbuzier,,,,,
541,Markcvinn,Mark Calvin,3,61,@kumparan Yang kyk begini pantesnya diapain nih om @corbuzier ??? Dibawa fieldtrip k neraka cobain alat satu2 juga masih kurang kayak nya,,12/9/2021 13:55,0,0,kumparan,corbuzier,,,,
542,Aris16386703,Aris,261,790,"RT @conan_idn: Ini muridnya HRS. kalau mau ngomongin HRS, jangan cuman satu pihak dr dudung saja ded @corbuzier, undang dong Habib Bahar ya…",,12/9/2021 13:52,0,792,conan_idn,corbuzier,,,,
543,eggooo_,Y?o?n?a?n?d?a? ?E?g?g?o? ?A?n?u?g?r?a?h?,1180,137,@kegblgnunfaedh @corbuzier tolong !!,"Purwodadi, Indonesia",12/9/2021 13:33,0,0,kegblgnunfaedh,corbuzier,,,,
544,deulizealand,Hidden Section,17,62,RT @Jeffery39288729: Ribut yukk #bacotsantuy #QGBacotsantuy #NintendoDirect  #nerror @nessiejudge @qorygore @yourbae @corbuzier @awkarin @b…,indonesia,12/9/2021 13:25,0,2,Jeffery39288729,nessiejudge,qorygore,yourbae,corbuzier,
545,MimpiKotak,semangat bekerja,537,1188,@alextham878 @corbuzier piyee Iki lek,,12/9/2021 11:58,0,0,alextham878,corbuzier,,,,
546,polik_indonesia,Faiq Maulana,293,2117,"RT @conan_idn: Ini muridnya HRS. kalau mau ngomongin HRS, jangan cuman satu pihak dr dudung saja ded @corbuzier, undang dong Habib Bahar ya…","Tegal, Jawa Tengah",12/9/2021 11:43,0,792,conan_idn,corbuzier,,,,
547,IBadebadebu,IinBadebadebu,5,138,@corbuzier nanti namanya diganti menjadi DINDA,,12/9/2021 11:22,0,0,corbuzier,,,,,
548,JoyoWi4,JoyoWi,54,153,@PapaGendhut @ByuCyd @corbuzier Betul sekali ???? seharusnya rasa paling menyakitkan adalah DIBOHONGI karena kita dianggap BODOH oleh WAN NGIBUL,,12/9/2021 10:54,0,1,PapaGendhut,ByuCyd,corbuzier,,,
549,PapaGendhut,??????????? ????,1321,1374,"@JoyoWi4 @ByuCyd @corbuzier Biar om deddy @corbuzier tergerak juga turun ke lapangan buat ngecek kebenarannya, apa lab canggihnya udah ada? apa bener lubang sumur ratapan dah makan korban? Kan lumayan bisa buat bahan podcast berikutnya .. yang ketiga gak bakal kena prank lagi kan?","Bogor Barat, Indonesia",12/9/2021 10:43,4,1,JoyoWi4,ByuCyd,corbuzier,corbuzier,,
550,JoyoWi4,JoyoWi,54,153,"@PapaGendhut @ByuCyd @corbuzier Dibohongi ama KADRUN LOE lewat PODCAST ELOE UDAH 2 KALI, DIBUAT YG KETIGA DONG ??????",,12/9/2021 10:10,0,0,PapaGendhut,ByuCyd,corbuzier,,,
551,spesiallsambat,Sobat Nyangkut,21,10,@sandiuno @Kemenparekraf @corbuzier Selamat hari anti korupsi! https://t.co/y2s1BY0glA,,12/9/2021 9:42,0,0,sandiuno,Kemenparekraf,corbuzier,,,
552,PapaGendhut,??????????? ????,1321,1374,@Non_partizan Buat dik @AzkanioC .. hati2 nyemplung sumur ratapan ya .. bilangin papah deddy @corbuzier,"Bogor Barat, Indonesia",12/9/2021 9:37,0,0,Non_partizan,AzkanioC,corbuzier,,,
553,srn_putro,putro byl,3,165,@Laombet_ @BPJSKesehatanRI @kemenhub151 @makLambeTurah @corbuzier @siskaeee_ofc Biar ppkm nya berjilid-jilid...tau kan klo ppkm syarat bpergian hrs gmana,"Kota Tangerang, Banten",12/9/2021 9:08,0,0,Laombet_,BPJSKesehatanRI,kemenhub151,makLambeTurah,corbuzier,
554,wijaya_yuzar,Yuzar Wijaya,39,115,"@Mas_pahing @PapaGendhut @tjitrosoenarjo @aniesbaswedan @KPK_RI @corbuzier Makanya beliau kapok om,,,, udh tau omongannya gabener smua, niatnya meluruskan mlah kena prank wkwkwkwkw","Sekampung, Indonesia",12/9/2021 9:02,3,0,Mas_pahing,PapaGendhut,tjitrosoenarjo,aniesbaswedan,KPK_RI,
555,PapaGendhut,??????????? ????,1321,1374,@Mas_pahing @tjitrosoenarjo @aniesbaswedan @KPK_RI @corbuzier Maaf ya om @corbuzier gak kebayang klo mobil tesla nya nyemplung sumur ratapan,"Bogor Barat, Indonesia",12/9/2021 7:46,3,0,Mas_pahing,tjitrosoenarjo,aniesbaswedan,KPK_RI,corbuzier,
556,H4nZ83,Handi Tang,49,456,@Junai0207 @adapadapadah @ROZI_AZUSA @khoiri_se @meddyDLuffy @txtdrberseragam @onnowpurbo @txtdaridgmbk @ismailfahmi @corbuzier Menunggu keributan,Indonesia,12/9/2021 7:15,0,0,Junai0207,adapadapadah,ROZI_AZUSA,khoiri_se,meddyDLuffy,corbuzier
557,Mas_pahing,Masbejhoo,1009,1165,@PapaGendhut @tjitrosoenarjo @aniesbaswedan @KPK_RI @corbuzier Lha om Deddy Corbuzier aja kena prank gluebener,,12/9/2021 7:15,7,0,PapaGendhut,tjitrosoenarjo,aniesbaswedan,KPK_RI,corbuzier,
558,Hana_restu20,eonni HaNà,2931,1255,@AndyHusky9 @txtdrpemerintah @elonmusk Nanti tak minjem om @corbuzier dah,"Surakarta, Jawa Tengah",12/9/2021 7:06,1,0,AndyHusky9,txtdrpemerintah,elonmusk,corbuzier,,
559,PapaGendhut,??????????? ????,1321,1374,"@tjitrosoenarjo @aniesbaswedan @KPK_RI Yang kayak gini mah laporin ke podcast nya deddy corbuzier .. iya kan om @corbuzier, coba sekali2 turun ke lapangan om","Bogor Barat, Indonesia",12/9/2021 6:33,5,0,tjitrosoenarjo,aniesbaswedan,KPK_RI,corbuzier,,
560,ryanhanz89,Ari_Han Rambe,4294,1678,RT @TofaTofa_id: Mas @corbuzier silakan.,Medan & Jakarta,12/9/2021 6:12,0,756,TofaTofa_id,corbuzier,,,,
561,Junai0207,Junai,318,273,@adapadapadah @ROZI_AZUSA @khoiri_se @meddyDLuffy @txtdrberseragam @onnowpurbo @txtdaridgmbk @ismailfahmi @corbuzier Anak apa niih? ??,Indonesia,12/9/2021 6:11,0,0,adapadapadah,ROZI_AZUSA,khoiri_se,meddyDLuffy,txtdrberseragam,corbuzier
562,adapadapadah,dapa,759,761,"@ROZI_AZUSA @Junai0207 @khoiri_se @meddyDLuffy @txtdrberseragam @onnowpurbo @txtdaridgmbk @ismailfahmi @corbuzier Peng peng peng siapa berani pegang kupeng, yg ga berani anak....",bukandimedan,12/9/2021 6:01,0,0,ROZI_AZUSA,Junai0207,khoiri_se,meddyDLuffy,txtdrberseragam,corbuzier
563,yayapng_,Yaya | Ayo Vaksin!,751,787,"@martabakcoksu Lolololol, sekalian aja potong abis kayak om @corbuzier ??",Universitas Padjadjaran,12/9/2021 5:47,0,0,martabakcoksu,corbuzier,,,,
564,nantiatit,PERCAYA PROSES,4,161,"@AREAJULID Begiyu masuk podcast @corbuzier  ada aja yg komen 

""INDONESA BUTUH ORANG SEPERTI BELIAU  bla bla....""

  di twitter  kaya gini",,12/9/2021 5:25,0,0,AREAJULID,corbuzier,,,,
565,ROZI_AZUSA,404.UNKNOWN,453,407,@Junai0207 @khoiri_se @meddyDLuffy @txtdrberseragam @onnowpurbo @txtdaridgmbk @ismailfahmi @corbuzier Jangan kabur. Lnjut atuh euy. Ah teu rame samah...,Jatiwangi,12/9/2021 5:20,0,0,Junai0207,khoiri_se,meddyDLuffy,txtdrberseragam,onnowpurbo,corbuzier
566,Junai0207,Junai,318,273,@khoiri_se @meddyDLuffy @txtdrberseragam @onnowpurbo @txtdaridgmbk @ismailfahmi @corbuzier Playing victim dia padahal yang cari masalah duluan ?? takut ahh kabur aja deh,Indonesia,12/9/2021 5:00,0,0,khoiri_se,meddyDLuffy,txtdrberseragam,onnowpurbo,txtdaridgmbk,corbuzier
567,Reinaldygerwin1,Reinaldygerwin,81,743,"@CNNIndonesia Kalo lenyap, Bapak Firli, Om @corbuzier juga bisa lenyapin sendok. Sendoknya nggak di hilangin cuma di pindahkan, cuma ya kita nggak kelihatan aja di pindahkannya ??",Jakarta - Indonesia,12/9/2021 4:46,0,0,CNNIndonesia,corbuzier,,,,
568,khoiri_se,khoirise..,4,23,"@Junai0207 @meddyDLuffy @txtdrberseragam @onnowpurbo @txtdaridgmbk @ismailfahmi @corbuzier anjir... manusi lucknut emang attitude nya kek gini yak? kesannya udah kayak paling jago. istilah "" akun baru netes "" gw kira udah gk ngetren.",,12/9/2021 4:45,0,0,Junai0207,meddyDLuffy,txtdrberseragam,onnowpurbo,txtdaridgmbk,corbuzier
569,Junai0207,Junai,318,273,@khoiri_se @meddyDLuffy @txtdrberseragam @onnowpurbo @txtdaridgmbk @ismailfahmi @corbuzier Gue gak tanya kok ??,Indonesia,12/9/2021 4:43,0,0,khoiri_se,meddyDLuffy,txtdrberseragam,onnowpurbo,txtdaridgmbk,corbuzier
570,khoiri_se,khoirise..,4,23,@Junai0207 @meddyDLuffy @txtdrberseragam @onnowpurbo @txtdaridgmbk @ismailfahmi @corbuzier akunnya baru netes. orang nya udah dari 2016.,,12/9/2021 4:42,0,0,Junai0207,meddyDLuffy,txtdrberseragam,onnowpurbo,txtdaridgmbk,corbuzier
571,Junai0207,Junai,318,273,@khoiri_se @meddyDLuffy @txtdrberseragam @onnowpurbo @txtdaridgmbk @ismailfahmi @corbuzier Aduuh akun tw nya baru netes aja berasa kek paling pinter ?? takuuut ahhh,Indonesia,12/9/2021 4:41,3,0,khoiri_se,meddyDLuffy,txtdrberseragam,onnowpurbo,txtdaridgmbk,corbuzier
572,khoiri_se,khoirise..,4,23,"@Junai0207 @meddyDLuffy @txtdrberseragam banyak, tinggal cari. contohnya kayak ini : @onnowpurbo  @txtdaridgmbk  @ismailfahmi  @corbuzier  masih banyak sebenernya kalo lu mau cari. lu kan tulul.",,12/9/2021 4:38,0,0,Junai0207,meddyDLuffy,txtdrberseragam,onnowpurbo,txtdaridgmbk,corbuzier
573,Gatutooo,Gatot,210,171,@tvindonesiawkwk kalah sama metro tipi @corbuzier,,12/9/2021 3:53,0,0,tvindonesiawkwk,corbuzier,,,,
574,anggorosabdo,CoronaMusnah,376,198,"@Ida_Farianda @aniesbaswedan Setelah @corbuzier kena Prank sekaran giliran @iskan_dahlan, gak ada sopan2nya memang wan Got...??","Menteng, Indonesia",12/9/2021 3:08,0,0,Ida_Farianda,aniesbaswedan,corbuzier,iskan_dahlan,,
575,dwikybhagaskara,wikik,142,175,"“we’ll never know”
kita ga akan pernah tau apa yang terjadi, apa yang akan dilakuin orang di sekitar kita.
baik banget juga banyak dimanfaatin.
@edlnlaura1 @corbuzier",Indonesia,12/9/2021 3:00,2,0,,,,,,
576,zainal14arifin,abi_ari,83,373,@corbuzier undang dong habib bahar,Jakarta,12/9/2021 2:59,0,0,corbuzier,,,,,
577,cendikia62,ikhsan musri bin abd,206,1985,Kombespol Mohammad Ali kadhafi memeluk nenek yang seharian nya bekerja sebagai pemulung @FerdinandHaean3 @niriansyah @DivHumas_Polri @PolhukamRI @MataNajwa @KickAndyShow @corbuzier @HumasPoldaAceh @kapolri @ListyoSigitP #kapolri @susipudjiastuti https://t.co/0z02EaQPCH,banda aceh,12/9/2021 2:23,0,0,FerdinandHaean3,niriansyah,DivHumas_Polri,PolhukamRI,MataNajwa,corbuzier
578,yosafriandi,sha,56,193,@idextratime Bocah ini jadi sering muncul. mimin @idextratime  di tag ke om @corbuzier biar di undang ke podcastnya hahaa,,12/9/2021 1:51,0,0,idextratime,idextratime,corbuzier,,,
579,rich146754,"????Jangan Ragu, 3 Periode..!! ????",656,497,"@__RismaWidiono_ @doprico @corbuzier Mendidik - edukasi org, prioritas bawah...yg pnting ada yg mng click..
Gitu ?",,12/9/2021 1:47,0,0,__RismaWidiono_,doprico,corbuzier,,,
580,rich146754,"????Jangan Ragu, 3 Periode..!! ????",656,497,"@__RismaWidiono_ @doprico Nyari duit kog gini2 amat ya...@corbuzier 
Sampah dijual",,12/9/2021 1:45,0,0,__RismaWidiono_,doprico,corbuzier,,,
581,YetiAdriyani3,Yeti Adriyani,17,81,"RT @yashadipura: To @corbuzier 

Ini sebuah request dan challenge
Agar Mr Dudung dan Habib Bahar di undang di podcast anda  untuk debat sil…",,12/9/2021 1:38,0,1730,yashadipura,corbuzier,,,,
582,Thorangels_10,Thorangels_10 ?,336,247,"@glrhn yaiyalah, antum siapa? 10M mah mending ngebuzz ke @corbuzier ??",,12/9/2021 1:36,0,0,glrhn,corbuzier,,,,
583,Lycan4rmy,B.FrostFire,406,419,"@corbuzier ??????
Soal akhirat emang gak bisa disamain dgn soal dunia.
Bisa aja didunia dia hebat tapi lemah di akhiratnya.

""Lu bukan tuhan gak usah menilai""

Lah terus nabi diutus lu kira buat apaan tong. https://t.co/Dol1wjzryz",,12/9/2021 0:37,0,0,corbuzier,,,,,
584,djaqfarshodiiq,.DJAQFAR_SHODIIQ'S.,2428,2427,"@adilputraadil @UdaFrengky @conan_idn @sword_way @corbuzier Keturunan KW dr Ali bin Abi thalib
Mmg #benar"" sungguh
teramat sangatlah
MENJIJIK-KAN
Krn bg seutuh kaum trsbt
#NASAB SILSILAH
Adlh yg mnjdi TUHAN bg mrk
Mk dr itulah
#seutuh kaum trsbt
Mnjdi MUSLIM
#SONTOLOYO SEMUA
&amp; mmg bgtulah CARA HIDUP
#Pecinta_Ajaran_SESAT KHILAFAH,
trmksh, https://t.co/1YIQGTxAHg","FRANKURT, JERMAN.",12/8/2021 21:04,1,0,adilputraadil,UdaFrengky,conan_idn,sword_way,corbuzier,
585,djaqfarshodiiq,.DJAQFAR_SHODIIQ'S.,2428,2427,"@RichDian3 @conan_idn @corbuzier KEBODOHAN yg paling TERFATAL
dari #kaum pribumi NKRI
Adlh krn mrk
#terlalu berlebihan
Di dlm MEMPERTUHANKAN
ADANYA bangsa #Mullah/HABAIB
&amp; sesungguhnyalah
Hal trsbt
Bisa menimbulkan
#kemusyrikan/perbuatan SYIRIK
&amp; takut trhdp SILSILAH
Adlh #sungguh termasuk MUSYRIK,
trmksh, https://t.co/JSTdy3dL5N","FRANKURT, JERMAN.",12/8/2021 21:01,1,0,RichDian3,conan_idn,corbuzier,,,
586,rigmaloringan,Eagle Mc M,261,152,"RT @ThinkTa16671970: @yashadipura @corbuzier Masa Jenderal disuruh debat sama mantan Napi yg mukulin anak remaja.

Mantan Napi cocok debat…",Indonesia,12/8/2021 20:57,0,1,ThinkTa16671970,yashadipura,corbuzier,,,
587,ThinkTa16671970,ThinkTank,162,196,"@yashadipura @corbuzier Masa Jenderal disuruh debat sama mantan Napi yg mukulin anak remaja.

Mantan Napi cocok debat atau adu otot sama Preman.","DKI Jakarta, Indonesia",12/8/2021 20:54,0,1,yashadipura,corbuzier,,,,
588,setan12t,setan12t,0,1,"@corbuzier Om ded, cek DM om. permintaan pesan, bentar aja",,12/8/2021 18:17,0,0,corbuzier,,,,,
589,G4dis_ku,Arin rin,1065,1249,"RT @LaRam_Jer: @tukangrosok___ @NajwaShihab @NajwaShihab cerdas menggali fakta ke narsum, dulu
Sekarang jauh berubah ....cendrung memaksaka…",,12/8/2021 15:50,0,5,LaRam_Jer,tukangrosok___,NajwaShihab,NajwaShihab,,
590,DediSet06041091,fdhly fashion,17,315,"@mazzini_gsp @corbuzier undang dong istri Alm Munir, lebih gampang dari undang bapa Intel dunia dong",Bandung,12/8/2021 14:44,2,0,mazzini_gsp,corbuzier,,,,
591,suara1hati,Said Bugasim,1770,2882,"RT @mamangrtweet: @TofaTofa_id @suara1hati @corbuzier lagian si dudung napa bahas Agama? Ulama bukan, kyai bukan. berani bener sampe bersta…",,12/8/2021 14:34,0,1,mamangrtweet,TofaTofa_id,suara1hati,corbuzier,,
592,keselekwedhus,Keselek Wedhus,87,448,@Deguzel_ Lho hitam putih mas @corbuzier ?,"Genteng, Indonesia",12/8/2021 13:17,0,0,Deguzel_,corbuzier,,,,
593,CacaWindayani,Handrian18,8,8,"RT @corbuzier: Terpaksa menjadi wanita..

https://t.co/59LoCkpLhK",,12/8/2021 13:15,0,8,corbuzier,,,,,
594,SuprayogiSpy,Syp,22,52,RT @Imam759Gozali: @TofaTofa_id @corbuzier Jika memang bukan Achlinya dan juga bukan bidangnya tidak perlu menyampaikan karna yang namanya…,,12/8/2021 12:56,0,8,Imam759Gozali,TofaTofa_id,corbuzier,,,
595,PapaGendhut,??????????? ????,1321,1374,@Aryprasetyo85 Mohon disampaikan ya om ded @corbuzier,"Bogor Barat, Indonesia",12/8/2021 12:15,2,0,Aryprasetyo85,corbuzier,,,,
596,diditmuhammad,dm,520,312,Biarkan PEMBENCI tetap membenci. @mohmahfudmd @ReflyHZ @fadlizon @ListyoSigitP @prabowo @karniilyas @KomnasHAM @NajwaShihab @corbuzier @narasitv @detikcom @kompascom @tvOneNews https://t.co/61lRdNsttE,Singapore,12/8/2021 11:43,0,0,mohmahfudmd,ReflyHZ,fadlizon,ListyoSigitP,prabowo,corbuzier
